ISOTime,wl,Sal,Temp,ones,zeroes,TSS,Oxy,Sil,Amm,Nit,FRP,DOC_T,POC_T,DON_T,PON_T,OP,CHLA,TN,TP
01/10/2020 12:00:00,0.92,35.65577552,19.65023646,1,0,6.032181,203.978786,29.370613,1.947429,1.797262,0.317664,375.268172,83.526817,10.616848,7.681258,0.0168,1.25158,14.611003,0.36623
01/10/2020 13:00:00,0.77,35.65668945,19.63428117,1,0,6.01294,203.871772,29.324969,1.950635,1.797491,0.317566,375.10783,83.510783,10.616848,7.677823,0.016494,1.25857,14.611003,0.365817
01/10/2020 14:00:00,0.71,35.65760339,19.61832587,1,0,5.993699,203.764759,29.279325,1.953842,1.79772,0.317468,374.947488,83.494749,10.616848,7.674387,0.016188,1.265559,14.611003,0.365403
01/10/2020 15:00:00,0.72,35.65851732,19.60237058,1,0,5.974458,203.657745,29.233681,1.957048,1.797948,0.317371,374.787146,83.478715,10.616848,7.670952,0.015882,1.272549,14.611003,0.364989
01/10/2020 16:00:00,0.69,35.65943125,19.58641528,1,0,5.955216,203.550732,29.188037,1.960255,1.798177,0.317273,374.626804,83.46268,10.616848,7.667516,0.015575,1.279539,14.611003,0.364575
01/10/2020 17:00:00,0.72,35.66034518,19.57045999,1,0,5.935975,203.443718,29.142393,1.963461,1.798406,0.317175,374.466462,83.446646,10.616848,7.664081,0.015269,1.286529,14.611003,0.364162
01/10/2020 18:00:00,0.74,35.66125912,19.55450469,1,0,5.916734,203.336705,29.096749,1.966668,1.798635,0.317077,374.30612,83.430612,10.616848,7.660645,0.014963,1.293519,14.611003,0.363748
01/10/2020 19:00:00,0.86,35.66217305,19.5385494,1,0,5.897493,203.229691,29.051105,1.969874,1.798864,0.31698,374.145778,83.414578,10.616848,7.65721,0.014657,1.300508,14.611003,0.363334
01/10/2020 20:00:00,0.86,35.66308698,19.5225941,1,0,5.878252,203.122678,29.005461,1.973081,1.799093,0.316882,373.985436,83.398544,10.616848,7.653774,0.01435,1.307498,14.611003,0.36292
01/10/2020 21:00:00,0.91,35.66400091,19.50663881,1,0,5.859011,203.015664,28.959816,1.976287,1.799322,0.316784,373.825094,83.382509,10.616848,7.650339,0.014044,1.314488,14.611003,0.362507
01/10/2020 22:00:00,0.89,35.66491485,19.49068351,1,0,5.83977,202.908651,28.914172,1.979494,1.799551,0.316686,373.664751,83.366475,10.616848,7.646903,0.013738,1.321478,14.611003,0.362093
01/10/2020 23:00:00,0.92,35.66582878,19.47472822,1,0,5.820529,202.801637,28.868528,1.9827,1.79978,0.316589,373.504409,83.350441,10.616848,7.643468,0.013432,1.328467,14.611003,0.361679
02/10/2020 00:00:00,0.86,35.66674271,19.45877292,1,0,5.801288,202.694624,28.822884,1.985907,1.800009,0.316491,373.344067,83.334407,10.616848,7.640032,0.013126,1.335457,14.611003,0.361265
02/10/2020 01:00:00,0.78,35.66644536,19.46378794,1,0,5.782047,202.58761,28.77724,1.989113,1.800238,0.316393,373.183725,83.318373,10.616848,7.636597,0.012819,1.342447,14.611003,0.360852
02/10/2020 02:00:00,0.72,35.66614801,19.46880295,1,0,5.762806,202.480597,28.731596,1.99232,1.800467,0.316295,373.023383,83.302338,10.616848,7.633162,0.012513,1.349437,14.611003,0.360438
02/10/2020 03:00:00,0.63,35.66585065,19.47381797,1,0,5.743565,202.373583,28.685952,1.995526,1.800696,0.316198,372.863041,83.286304,10.616848,7.629726,0.012207,1.356427,14.611003,0.360024
02/10/2020 04:00:00,0.71,35.6655533,19.47883299,1,0,5.724324,202.26657,28.640308,1.998733,1.800925,0.3161,372.702699,83.27027,10.616848,7.626291,0.011901,1.363416,14.611003,0.359611
02/10/2020 05:00:00,0.74,35.66525595,19.48384801,1,0,5.705083,202.159556,28.594664,2.001939,1.801154,0.316002,372.542357,83.254236,10.616848,7.622855,0.011595,1.370406,14.611003,0.359197
02/10/2020 06:00:00,0.7,35.6649586,19.48886302,1,0,5.685842,202.052543,28.549019,2.005146,1.801383,0.315904,372.382015,83.238201,10.616848,7.61942,0.011288,1.377396,14.611003,0.358783
02/10/2020 07:00:00,0.82,35.66466124,19.49387804,1,0,5.666601,201.945529,28.503375,2.008352,1.801612,0.315807,372.221673,83.222167,10.616848,7.615984,0.010982,1.384386,14.611003,0.358369
02/10/2020 08:00:00,0.83,35.66436389,19.49889306,1,0,5.64736,201.838516,28.457731,2.011559,1.801841,0.315709,372.061331,83.206133,10.616848,7.612549,0.010676,1.391375,14.611003,0.357956
02/10/2020 09:00:00,0.84,35.66406654,19.50390807,1,0,5.628119,201.731502,28.412087,2.014765,1.80207,0.315611,371.900989,83.190099,10.616848,7.609113,0.01037,1.398365,14.611003,0.357542
02/10/2020 10:00:00,0.89,35.66376919,19.50892309,1,0,5.608878,201.624489,28.366443,2.017972,1.802299,0.315513,371.740647,83.174065,10.616848,7.605678,0.010063,1.405355,14.611003,0.357128
02/10/2020 11:00:00,0.84,35.66347183,19.51393811,1,0,5.589637,201.517475,28.320799,2.021178,1.802528,0.315416,371.580305,83.15803,10.616848,7.602242,0.009757,1.412345,14.611003,0.356714
02/10/2020 12:00:00,0.8,35.66317448,19.51895313,1,0,5.570396,201.410462,28.275155,2.024385,1.802757,0.315318,371.419963,83.141996,10.616848,7.598807,0.009451,1.419334,14.611003,0.356301
02/10/2020 13:00:00,0.71,35.66287713,19.52396814,1,0,5.551154,201.303449,28.229511,2.027591,1.802986,0.31522,371.259621,83.125962,10.616848,7.595372,0.009145,1.426324,14.611003,0.355887
02/10/2020 14:00:00,0.66,35.66257978,19.52898316,1,0,5.531913,201.196435,28.183867,2.030798,1.803215,0.315122,371.099278,83.109928,10.616848,7.591936,0.008839,1.433314,14.611003,0.355473
02/10/2020 15:00:00,0.63,35.66228242,19.53399818,1,0,5.512672,201.089422,28.138223,2.034004,1.803444,0.315025,370.938936,83.093894,10.616848,7.588501,0.008532,1.440304,14.611003,0.355059
02/10/2020 16:00:00,0.64,35.66198507,19.53901319,1,0,5.493431,200.982408,28.092578,2.037211,1.803673,0.314927,370.778594,83.077859,10.616848,7.585065,0.008226,1.447294,14.611003,0.354646
02/10/2020 17:00:00,0.56,35.66168772,19.54402821,1,0,5.47419,200.875395,28.046934,2.040417,1.803901,0.314829,370.618252,83.061825,10.616848,7.58163,0.00792,1.454283,14.611003,0.354232
02/10/2020 18:00:00,0.69,35.66139037,19.54904323,1,0,5.454949,200.768381,28.00129,2.043624,1.80413,0.314731,370.45791,83.045791,10.616848,7.578194,0.007614,1.461273,14.611003,0.353818
02/10/2020 19:00:00,0.72,35.66109301,19.55405824,1,0,5.435708,200.661368,27.955646,2.04683,1.804359,0.314634,370.297568,83.029757,10.616848,7.574759,0.007307,1.468263,14.611003,0.353404
02/10/2020 20:00:00,0.9,35.66079566,19.55907326,1,0,5.416467,200.554354,27.910002,2.050037,1.804588,0.314536,370.137226,83.013723,10.616848,7.571323,0.007001,1.475253,14.611003,0.352991
02/10/2020 21:00:00,0.88,35.66049831,19.56408828,1,0,5.397226,200.447341,27.864358,2.053243,1.804817,0.314438,369.976884,82.997688,10.616848,7.567888,0.006695,1.482242,14.611003,0.352577
02/10/2020 22:00:00,0.82,35.66020096,19.5691033,1,0,5.377985,200.340327,27.818714,2.05645,1.805046,0.31434,369.816542,82.981654,10.616848,7.564452,0.006389,1.489232,14.611003,0.352163
02/10/2020 23:00:00,0.81,35.6599036,19.57411831,1,0,5.358744,200.233314,27.77307,2.059656,1.805275,0.314243,369.6562,82.96562,10.616848,7.561017,0.006083,1.496222,14.611003,0.351749
03/10/2020 00:00:00,0.77,35.65960625,19.57913333,1,0,5.339503,200.1263,27.727426,2.062863,1.805504,0.314145,369.495858,82.949586,10.616848,7.557581,0.005776,1.503212,14.611003,0.351336
03/10/2020 01:00:00,0.68,35.65969844,19.58532964,1,0,5.320262,200.019287,27.681781,2.066069,1.805733,0.314047,369.335516,82.933552,10.616848,7.554146,0.00547,1.510202,14.611003,0.350922
03/10/2020 02:00:00,0.65,35.65979063,19.59152595,1,0,5.301021,199.912273,27.636137,2.069276,1.805962,0.313949,369.175174,82.917517,10.616848,7.550711,0.005164,1.517191,14.611003,0.350508
03/10/2020 03:00:00,0.46,35.65988281,19.59772226,1,0,5.28178,199.80526,27.590493,2.072482,1.806191,0.313852,369.014832,82.901483,10.616848,7.547275,0.004858,1.524181,14.611003,0.350094
03/10/2020 04:00:00,0.44,35.659975,19.60391857,1,0,5.262539,199.698246,27.544849,2.075689,1.80642,0.313754,368.85449,82.885449,10.616848,7.54384,0.004552,1.531171,14.611003,0.349681
03/10/2020 05:00:00,0.44,35.66006719,19.61011488,1,0,5.243298,199.591233,27.499205,2.078895,1.806649,0.313656,368.694148,82.869415,10.616848,7.540404,0.004245,1.538161,14.611003,0.349267
03/10/2020 06:00:00,0.52,35.66015938,19.6163112,1,0,5.224057,199.484219,27.453561,2.082102,1.806878,0.313558,368.533805,82.853381,10.616848,7.536969,0.003939,1.54515,14.611003,0.348853
03/10/2020 07:00:00,0.5,35.66025156,19.62250751,1,0,5.204816,199.377206,27.407917,2.085308,1.807107,0.313461,368.373463,82.837346,10.616848,7.533533,0.003633,1.55214,14.611003,0.34844
03/10/2020 08:00:00,0.62,35.66034375,19.62870382,1,0,5.185575,199.270192,27.362273,2.088515,1.807336,0.313363,368.213121,82.821312,10.616848,7.530098,0.003327,1.55913,14.611003,0.348026
03/10/2020 09:00:00,0.6,35.66043594,19.63490013,1,0,5.166334,199.163179,27.316629,2.091721,1.807565,0.313265,368.052779,82.805278,10.616848,7.526662,0.00302,1.56612,14.611003,0.347612
03/10/2020 10:00:00,0.6,35.66052813,19.64109644,1,0,5.147092,199.056165,27.270984,2.094928,1.807794,0.313167,367.892437,82.789244,10.616848,7.523227,0.002714,1.57311,14.611003,0.347198
03/10/2020 11:00:00,0.6,35.66062031,19.64729275,1,0,5.127851,198.949152,27.22534,2.098134,1.808023,0.31307,367.732095,82.77321,10.616848,7.519791,0.002408,1.580099,14.611003,0.346785
03/10/2020 12:00:00,0.61,35.6607125,19.65348906,1,0,5.10861,198.842138,27.179696,2.101341,1.808252,0.312972,367.571753,82.757175,10.616848,7.516356,0.002102,1.587089,14.611003,0.346371
03/10/2020 13:00:00,0.54,35.66080469,19.65968537,1,0,5.089369,198.735125,27.134052,2.104547,1.808481,0.312874,367.411411,82.741141,10.616848,7.51292,0.001796,1.594079,14.611003,0.345957
03/10/2020 14:00:00,0.5,35.66089688,19.66588168,1,0,5.070128,198.628111,27.088408,2.107754,1.80871,0.312776,367.251069,82.725107,10.616848,7.509485,0.001489,1.601069,14.611003,0.345543
03/10/2020 15:00:00,0.44,35.66098906,19.67207799,1,0,5.050887,198.521098,27.042764,2.11096,1.808939,0.312679,367.090727,82.709073,10.616848,7.50605,0.001183,1.608058,14.611003,0.34513
03/10/2020 16:00:00,0.49,35.66108125,19.6782743,1,0,5.031646,198.414084,26.99712,2.114167,1.809168,0.312581,366.930385,82.693038,10.616848,7.502614,0.000877,1.615048,14.611003,0.344716
03/10/2020 17:00:00,0.51,35.66117344,19.68447061,1,0,5.012405,198.307071,26.951476,2.117373,1.809397,0.312483,366.770043,82.677004,10.616848,7.499179,0.000571,1.622038,14.611003,0.344302
03/10/2020 18:00:00,0.55,35.66126563,19.69066693,1,0,4.993164,198.200057,26.905832,2.12058,1.809626,0.312385,366.609701,82.66097,10.616848,7.495743,0.000265,1.629028,14.611003,0.343888
03/10/2020 19:00:00,0.67,35.66135781,19.69686324,1,0,4.973923,198.093044,26.860188,2.123786,1.809855,0.312288,366.449359,82.644936,10.616848,7.492308,0,1.636018,14.611003,0.343475
03/10/2020 20:00:00,0.68,35.66145,19.70305955,1,0,4.954682,197.98603,26.814543,2.126993,1.810083,0.31219,366.289017,82.628902,10.616848,7.488872,0,1.643007,14.611003,0.343061
03/10/2020 21:00:00,0.7,35.66154219,19.70925586,1,0,4.935441,197.879017,26.768899,2.130199,1.810312,0.312092,366.128675,82.612867,10.616848,7.485437,0,1.649997,14.611003,0.342647
03/10/2020 22:00:00,0.74,35.66163438,19.71545217,1,0,4.9162,197.772004,26.723255,2.133406,1.810541,0.311994,365.968332,82.596833,10.616848,7.482001,0,1.656987,14.611003,0.342233
03/10/2020 23:00:00,0.72,35.66172656,19.72164848,1,0,4.896959,197.66499,26.677611,2.136612,1.81077,0.311897,365.80799,82.580799,10.616848,7.478566,0,1.663977,14.611003,0.34182
04/10/2020 00:00:00,0.72,35.66181875,19.72784479,1,0,4.877718,197.557977,26.631967,2.139819,1.810999,0.311799,365.647648,82.564765,10.616848,7.47513,0,1.670966,14.611003,0.341406
04/10/2020 01:00:00,0.66,35.66239306,19.72767652,1,0,4.858477,197.450963,26.586323,2.143025,1.811228,0.311701,365.487306,82.548731,10.616848,7.471695,0,1.677956,14.611003,0.340992
04/10/2020 02:00:00,0.58,35.66296736,19.72750825,1,0,4.839236,197.34395,26.540679,2.146232,1.811457,0.311603,365.326964,82.532696,10.616848,7.468259,0,1.684946,14.611003,0.340578
04/10/2020 03:00:00,0.43,35.66354167,19.72733997,1,0,4.819995,197.236936,26.495035,2.149438,1.811686,0.311506,365.166622,82.516662,10.616848,7.464824,0,1.691936,14.611003,0.340165
04/10/2020 04:00:00,0.4,35.66411597,19.7271717,1,0,4.800754,197.129923,26.449391,2.152645,1.811915,0.311408,365.00628,82.500628,10.616848,7.461389,0,1.698926,14.611003,0.339751
04/10/2020 05:00:00,0.45,35.66469028,19.72700343,1,0,4.781513,197.022909,26.403746,2.155851,1.812144,0.31131,364.845938,82.484594,10.616848,7.457953,0,1.705915,14.611003,0.339337
04/10/2020 06:00:00,0.37,35.66526458,19.72683516,1,0,4.762272,196.915896,26.358102,2.159058,1.812373,0.311212,364.685596,82.46856,10.616848,7.454518,0,1.712905,14.611003,0.338923
04/10/2020 07:00:00,0.54,35.66583889,19.72666688,1,0,4.74303,196.808882,26.312458,2.162264,1.812602,0.311115,364.525254,82.452525,10.616848,7.451082,0,1.719895,14.611003,0.33851
04/10/2020 08:00:00,0.45,35.66641319,19.72649861,1,0,4.723789,196.701869,26.266814,2.165471,1.812831,0.311017,364.364912,82.436491,10.616848,7.447647,0,1.726885,14.611003,0.338096
04/10/2020 09:00:00,0.52,35.6669875,19.72633034,1,0,4.704548,196.594855,26.22117,2.168677,1.81306,0.310919,364.20457,82.420457,10.616848,7.444211,0,1.733874,14.611003,0.337682
04/10/2020 10:00:00,0.57,35.6675618,19.72616207,1,0,4.685307,196.487842,26.175526,2.171884,1.813289,0.310821,364.044228,82.404423,10.616848,7.440776,0,1.740864,14.611003,0.337268
04/10/2020 11:00:00,0.52,35.66813611,19.72599379,1,0,4.666066,196.380828,26.129882,2.17509,1.813518,0.310724,363.883886,82.388389,10.616848,7.43734,0,1.747854,14.611003,0.336855
04/10/2020 12:00:00,0.54,35.66871042,19.72582552,1,0,4.646825,196.273815,26.084238,2.178297,1.813747,0.310626,363.723544,82.372354,10.616848,7.433905,0,1.754844,14.611003,0.336441
04/10/2020 13:00:00,0.54,35.66928472,19.72565725,1,0,4.627584,196.166801,26.038594,2.181503,1.813976,0.310528,363.563201,82.35632,10.616848,7.430469,0,1.761833,14.611003,0.336027
04/10/2020 14:00:00,0.51,35.66985903,19.72548898,1,0,4.608343,196.059788,25.99295,2.18471,1.814205,0.31043,363.402859,82.340286,10.616848,7.427034,0,1.768823,14.611003,0.335614
04/10/2020 15:00:00,0.46,35.67043333,19.7253207,1,0,4.589102,195.952774,25.947305,2.187916,1.814434,0.310333,363.242517,82.324252,10.616848,7.423598,0,1.775813,14.611003,0.3352
04/10/2020 16:00:00,0.42,35.67100764,19.72515243,1,0,4.569861,195.845761,25.901661,2.191123,1.814663,0.310235,363.082175,82.308218,10.616848,7.420163,0,1.782803,14.611003,0.334786
04/10/2020 17:00:00,0.42,35.67158194,19.72498416,1,0,4.55062,195.738747,25.856017,2.194329,1.814892,0.310137,362.921833,82.292183,10.616848,7.416728,0,1.789793,14.611003,0.334372
04/10/2020 18:00:00,0.52,35.67215625,19.72481589,1,0,4.531379,195.631734,25.810373,2.197536,1.815121,0.310039,362.761491,82.276149,10.616848,7.413292,0,1.796782,14.611003,0.333959
04/10/2020 19:00:00,0.61,35.67273055,19.72464761,1,0,4.512138,195.52472,25.764729,2.200742,1.81535,0.309942,362.601149,82.260115,10.616848,7.409857,0,1.803772,14.611003,0.333545
04/10/2020 20:00:00,0.65,35.67330486,19.72447934,1,0,4.492897,195.417707,25.719085,2.203949,1.815579,0.309844,362.440807,82.244081,10.616848,7.406421,0,1.810762,14.611003,0.333131
04/10/2020 21:00:00,0.65,35.67387916,19.72431107,1,0,4.473656,195.310693,25.673441,2.207155,1.815808,0.309746,362.280465,82.228046,10.616848,7.402986,0,1.817752,14.611003,0.332717
04/10/2020 22:00:00,0.69,35.67445347,19.7241428,1,0,4.454415,195.20368,25.627797,2.210362,1.816036,0.309648,362.120123,82.212012,10.616848,7.39955,0,1.824741,14.611003,0.332304
04/10/2020 23:00:00,0.68,35.67502777,19.72397452,1,0,4.435174,195.096666,25.582153,2.213568,1.816265,0.309551,361.959781,82.195978,10.616848,7.396115,0,1.831731,14.611003,0.33189
05/10/2020 00:00:00,0.61,35.67560208,19.72380625,1,0,4.415933,194.989653,25.536508,2.216775,1.816494,0.309453,361.799439,82.179944,10.616848,7.392679,0,1.838721,14.611003,0.331476
05/10/2020 01:00:00,0.62,35.67560976,19.72084874,1,0,4.396692,194.882639,25.490864,2.219981,1.816723,0.309355,361.639097,82.16391,10.616848,7.389244,0,1.845711,14.611003,0.331062
05/10/2020 02:00:00,0.48,35.67561745,19.71789123,1,0,4.377451,194.775626,25.44522,2.223188,1.816952,0.309257,361.478755,82.147875,10.616848,7.385808,0,1.852701,14.611003,0.330649
05/10/2020 03:00:00,0.37,35.67562513,19.71493372,1,0,4.35821,194.668612,25.399576,2.226394,1.817181,0.30916,361.318413,82.131841,10.616848,7.382373,0,1.85969,14.611003,0.330235
05/10/2020 04:00:00,0.36,35.67563281,19.71197622,1,0,4.338968,194.561599,25.353932,2.229601,1.81741,0.309062,361.158071,82.115807,10.616848,7.378937,0,1.86668,14.611003,0.329821
05/10/2020 05:00:00,0.25,35.67564049,19.70901871,1,0,4.319727,194.454586,25.308288,2.232807,1.817639,0.308964,360.997728,82.099773,10.616848,7.375502,0,1.87367,14.611003,0.329407
05/10/2020 06:00:00,0.29,35.67564818,19.7060612,1,0,4.300486,194.347572,25.262644,2.236014,1.817868,0.308866,360.837386,82.083739,10.616848,7.372067,0,1.88066,14.611003,0.328994
05/10/2020 07:00:00,0.32,35.67565586,19.70310369,1,0,4.281245,194.240559,25.217,2.23922,1.818097,0.308769,360.677044,82.067704,10.616848,7.368631,0,1.887649,14.611003,0.32858
05/10/2020 08:00:00,0.34,35.67566354,19.70014618,1,0,4.262004,194.133545,25.171356,2.242427,1.818326,0.308671,360.516702,82.05167,10.616848,7.365196,0,1.894639,14.611003,0.328166
05/10/2020 09:00:00,0.34,35.67567122,19.69718867,1,0,4.242763,194.076192,25.125711,2.245633,1.818555,0.308573,360.35636,82.035636,10.616848,7.36176,0,1.9,14.611003,0.327752
05/10/2020 10:00:00,0.39,35.67567891,19.69423116,1,0,4.223522,194.116928,25.080067,2.24884,1.818784,0.308475,360.196018,82.019602,10.616848,7.358325,0,1.9,14.611003,0.327339
05/10/2020 11:00:00,0.41,35.67568659,19.69127365,1,0,4.204281,194.157664,25.034423,2.252046,1.819013,0.308378,360.035676,82.003568,10.616848,7.354889,0,1.9,14.611003,0.326925
05/10/2020 12:00:00,0.39,35.67569427,19.68831615,1,0,4.18504,194.198401,24.988779,2.255253,1.819242,0.30828,359.875334,81.987533,10.616848,7.351454,0,1.9,14.611003,0.326511
05/10/2020 13:00:00,0.43,35.67570195,19.68535864,1,0,4.165799,194.239137,24.943135,2.258459,1.819471,0.308182,359.714992,81.971499,10.616848,7.348018,0,1.9,14.611003,0.326097
05/10/2020 14:00:00,0.4,35.67570964,19.68240113,1,0,4.146558,194.279873,24.897491,2.261666,1.8197,0.308084,359.55465,81.955465,10.616848,7.344583,0,1.9,14.611003,0.325684
05/10/2020 15:00:00,0.43,35.67571732,19.67944362,1,0,4.127317,194.320609,24.851847,2.264872,1.819929,0.307987,359.394308,81.939431,10.616848,7.341147,0,1.9,14.611003,0.32527
05/10/2020 16:00:00,0.37,35.675725,19.67648611,1,0,4.108076,194.361346,24.806203,2.268079,1.820158,0.307889,359.233966,81.923397,10.616848,7.337712,0,1.9,14.611003,0.324856
05/10/2020 17:00:00,0.41,35.67573268,19.6735286,1,0,4.088835,194.402082,24.760559,2.271285,1.820387,0.307791,359.073624,81.907362,10.616848,7.334277,0,1.9,14.611003,0.324442
05/10/2020 18:00:00,0.48,35.67574037,19.67057109,1,0,4.069594,194.442818,24.714915,2.274492,1.820616,0.307693,358.913282,81.891328,10.616848,7.330841,0,1.9,14.611003,0.324029
05/10/2020 19:00:00,0.55,35.67574805,19.66761358,1,0,4.050353,194.483554,24.66927,2.277698,1.820845,0.307596,358.75294,81.875294,10.616848,7.327406,0,1.9,14.611003,0.323615
05/10/2020 20:00:00,0.64,35.67575573,19.66465608,1,0,4.031112,194.524291,24.623626,2.280905,1.821074,0.307498,358.592598,81.85926,10.616848,7.32397,0,1.9,14.611003,0.323201
05/10/2020 21:00:00,0.64,35.67576341,19.66169857,1,0,4.011871,194.565027,24.577982,2.284111,1.821303,0.3074,358.432255,81.843226,10.616848,7.320535,0,1.9,14.611003,0.322788
05/10/2020 22:00:00,0.72,35.6757711,19.65874106,1,0,3.99263,194.605763,24.532338,2.287318,1.821532,0.307302,358.271913,81.827191,10.616848,7.317099,0,1.9,14.611003,0.322374
05/10/2020 23:00:00,0.7,35.67577878,19.65578355,1,0,3.973389,194.646499,24.486694,2.290524,1.821761,0.307205,358.111571,81.811157,10.616848,7.313664,0,1.9,14.611003,0.32196
06/10/2020 00:00:00,0.69,35.67578646,19.65282604,1,0,3.954148,194.687236,24.44105,2.293731,1.821989,0.307107,357.951229,81.795123,10.616848,7.310228,0,1.9,14.611003,0.321546
06/10/2020 01:00:00,0.68,35.67611511,19.64544527,1,0,3.934906,194.727972,24.395406,2.296937,1.822218,0.307009,357.790887,81.779089,10.616848,7.306793,0,1.9,14.611003,0.321133
06/10/2020 02:00:00,0.59,35.67644375,19.6380645,1,0,3.915665,194.768708,24.349762,2.300144,1.822447,0.306911,357.630545,81.763055,10.616848,7.303357,0,1.9,14.611003,0.320719
06/10/2020 03:00:00,0.48,35.6767724,19.63068372,1,0,3.896424,194.809444,24.304118,2.30335,1.822676,0.306814,357.470203,81.74702,10.616848,7.299922,0,1.9,14.611003,0.320305
06/10/2020 04:00:00,0.41,35.67710104,19.62330295,1,0,3.877183,194.850181,24.258473,2.306557,1.822905,0.306716,357.309861,81.730986,10.616848,7.296486,0,1.9,14.611003,0.319891
06/10/2020 05:00:00,0.32,35.67742969,19.61592218,1,0,3.857942,194.890917,24.212829,2.309763,1.823134,0.306618,357.149519,81.714952,10.616848,7.293051,0,1.9,14.611003,0.319478
06/10/2020 06:00:00,0.3,35.67775834,19.60854141,1,0,3.838701,194.931653,24.167185,2.31297,1.823363,0.30652,356.989177,81.698918,10.616848,7.289616,0,1.9,14.611003,0.319064
06/10/2020 07:00:00,0.34,35.67808698,19.60116063,1,0,3.81946,194.972389,24.121541,2.316176,1.823592,0.306423,356.828835,81.682883,10.616848,7.28618,0,1.9,14.611003,0.31865
06/10/2020 08:00:00,0.31,35.67841563,19.59377986,1,0,3.800219,195.013126,24.075897,2.319383,1.823821,0.306325,356.668493,81.666849,10.616848,7.282745,0,1.9,14.611003,0.318236
06/10/2020 09:00:00,0.33,35.67874427,19.58639909,1,0,3.780978,195.053862,24.030253,2.322589,1.82405,0.306227,356.508151,81.650815,10.616848,7.279309,0,1.9,14.611003,0.317823
06/10/2020 10:00:00,0.42,35.67907292,19.57901832,1,0,3.761737,195.094598,23.984609,2.325796,1.824279,0.306129,356.347809,81.634781,10.616848,7.275874,0,1.9,14.611003,0.317409
06/10/2020 11:00:00,0.47,35.67940156,19.57163754,1,0,3.742496,195.135334,23.938965,2.329002,1.824508,0.306032,356.187467,81.618747,10.616848,7.272438,0,1.9,14.611003,0.316995
06/10/2020 12:00:00,0.48,35.67973021,19.56425677,1,0,3.723255,195.176071,23.893321,2.332209,1.824737,0.305934,356.027125,81.602712,10.616848,7.269003,0,1.9,14.611003,0.316581
06/10/2020 13:00:00,0.48,35.68005886,19.556876,1,0,3.704014,195.216807,23.847676,2.335415,1.824966,0.305836,355.866782,81.586678,10.616848,7.265567,0,1.9,14.611003,0.316168
06/10/2020 14:00:00,0.43,35.6803875,19.54949523,1,0,3.684773,195.257543,23.802032,2.338622,1.825195,0.305738,355.70644,81.570644,10.616848,7.262132,0,1.9,14.611003,0.315754
06/10/2020 15:00:00,0.53,35.68071615,19.54211445,1,0,3.665532,195.298279,23.756388,2.341828,1.825424,0.305641,355.546098,81.55461,10.616848,7.258696,0,1.9,14.611003,0.31534
06/10/2020 16:00:00,0.5,35.68104479,19.53473368,1,0,3.646291,195.339016,23.710744,2.345035,1.825653,0.305543,355.385756,81.538576,10.616848,7.255261,0,1.9,14.611003,0.314926
06/10/2020 17:00:00,0.53,35.68137344,19.52735291,1,0,3.62705,195.379752,23.6651,2.348241,1.825882,0.305445,355.225414,81.522541,10.616848,7.251825,0,1.9,14.611003,0.314513
06/10/2020 18:00:00,0.65,35.68170209,19.51997214,1,0,3.607809,195.420488,23.619456,2.351448,1.826111,0.305347,355.065072,81.506507,10.616848,7.24839,0,1.9,14.611003,0.314099
06/10/2020 19:00:00,0.69,35.68203073,19.51259136,1,0,3.588568,195.461224,23.573812,2.354654,1.82634,0.30525,354.90473,81.490473,10.616848,7.244955,0,1.9,14.611003,0.313685
06/10/2020 20:00:00,0.78,35.68235938,19.50521059,1,0,3.569327,195.501961,23.528168,2.357861,1.826569,0.305152,354.744388,81.474439,10.616848,7.241519,0,1.9,14.611003,0.313271
06/10/2020 21:00:00,0.88,35.68268802,19.49782982,1,0,3.550086,195.542697,23.482524,2.361067,1.826798,0.305054,354.584046,81.458405,10.616848,7.238084,0,1.9,14.611003,0.312858
06/10/2020 22:00:00,0.89,35.68301667,19.49044905,1,0,3.530844,195.583433,23.43688,2.364273,1.827027,0.304956,354.423704,81.44237,10.616848,7.234648,0,1.9,14.611003,0.312444
06/10/2020 23:00:00,0.95,35.68334531,19.48306827,1,0,3.511603,195.624169,23.391235,2.36748,1.827256,0.304859,354.263362,81.426336,10.616848,7.231213,0,1.9,14.611003,0.31203
07/10/2020 00:00:00,0.89,35.68367396,19.4756875,1,0,3.492362,195.664906,23.345591,2.370686,1.827485,0.304761,354.10302,81.410302,10.616848,7.227777,0,1.9,14.611003,0.311616
07/10/2020 01:00:00,0.89,35.68389054,19.46723832,1,0,3.473121,195.705642,23.299947,2.373893,1.827714,0.304663,353.942678,81.394268,10.616848,7.224342,0,1.9,14.611003,0.311203
07/10/2020 02:00:00,0.87,35.68410712,19.45878915,1,0,3.45388,195.746378,23.254303,2.377099,1.827943,0.304565,353.782336,81.378234,10.616848,7.220906,0,1.9,14.611003,0.310789
07/10/2020 03:00:00,0.72,35.6843237,19.45033997,1,0,3.434639,195.787114,23.208659,2.380306,1.828171,0.304468,353.621994,81.362199,10.616848,7.217471,0,1.9,14.611003,0.310375
07/10/2020 04:00:00,0.71,35.68454028,19.4418908,1,0,3.415398,195.827851,23.163015,2.383512,1.8284,0.30437,353.461652,81.346165,10.616848,7.214035,0,1.9,14.611003,0.309962
07/10/2020 05:00:00,0.59,35.68475686,19.43344162,1,0,3.396157,195.868587,23.117371,2.386719,1.828629,0.304272,353.301309,81.330131,10.616848,7.2106,0,1.9,14.611003,0.309548
